Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
8.28,12.06,0.1379999999999999,29.52233333333336,99.8568,55.47766666666664,24120.72463768115,b5,85.0,85.0,[24157.96388525]
8.28,12.07,0.1379999999999999,29.66033333333336,99.9396,55.33966666666664,24060.72463768115,b5,85.0,85.0,[24059.76973684]
8.28,12.07,0.1379999999999999,29.798333333333364,99.9396,55.20166666666664,24000.72463768115,b5,85.0,85.0,[24007.66714229]
8.28,12.07,0.1379999999999999,29.93633333333337,99.9396,55.06366666666664,23940.72463768115,b5,85.0,85.0,[23981.00088119]
8.28,12.07,0.1379999999999999,30.074333333333367,99.9396,54.92566666666663,23880.724637681145,b5,85.0,85.0,[23950.39581653]
5.93,12.14,0.0988333333333333,30.173166666666702,71.9902,54.8268333333333,33284.4182124789,b5,85.0,85.0,[33152.18434923]
5.93,12.14,0.0988333333333333,30.27200000000004,71.9902,54.727999999999966,33224.4182124789,b5,85.0,85.0,[33152.18434923]
5.93,12.14,0.0988333333333333,30.37083333333337,71.9902,54.62916666666664,33164.4182124789,b5,85.0,85.0,[33102.58434923]
22.02,11.75,0.367,30.737833333333366,258.735,54.26216666666663,8871.198910081739,b5,85.0,85.0,[8761.06255998]
22.02,11.73,0.367,31.104833333333367,258.2946,53.89516666666663,8811.198910081739,b5,85.0,85.0,[8660.9924147]
22.02,11.72,0.367,31.471833333333368,258.0744,53.52816666666664,8751.198910081739,b5,85.0,85.0,[8571.77962867]
22.02,11.72,0.367,31.83883333333337,258.0744,53.16116666666663,8691.198910081737,b5,85.0,85.0,[8540.2297397]
7.64,12.05,0.1273333333333333,31.9661666666667,92.062,53.0338333333333,24989.764397905743,b5,85.0,85.0,[25003.37783165]
7.64,12.06,0.1273333333333333,32.093500000000034,92.1384,52.906499999999966,24929.764397905743,b5,85.0,85.0,[24952.76320618]
7.64,12.06,0.1273333333333333,32.22083333333337,92.1384,52.77916666666663,24869.764397905747,b5,85.0,85.0,[24901.11211692]
6.06,12.1,0.1009999999999999,32.321833333333366,73.326,52.67816666666664,31293.960396039587,b5,85.0,85.0,[31067.98766116]
6.06,12.11,0.1009999999999999,32.422833333333365,73.38659999999999,52.57716666666664,31233.960396039583,b5,85.0,85.0,[31033.18766116]
6.06,12.11,0.1009999999999999,32.523833333333364,73.38659999999999,52.47616666666664,31173.960396039587,b5,85.0,85.0,[30987.18766116]
6.06,12.11,0.1009999999999999,32.62483333333336,73.38659999999999,52.37516666666664,31113.960396039587,b5,85.0,85.0,[30966.58766116]
9.42,12.03,0.157,32.78183333333336,113.3226,52.21816666666664,19955.98726114649,b5,85.0,85.0,[19766.03171444]
9.42,12.01,0.157,32.93883333333336,113.1342,52.06116666666664,19895.98726114649,b5,85.0,85.0,[19695.6554155]
9.42,12.01,0.157,33.09583333333335,113.1342,51.90416666666665,19835.987261146493,b5,85.0,85.0,[19559.30583921]
11.37,11.91,0.1894999999999999,33.285333333333355,135.4167,51.714666666666645,16374.03693931398,b5,85.0,85.0,[16322.31478258]
11.37,11.9,0.1894999999999999,33.47483333333336,135.303,51.52516666666664,16314.03693931398,b5,85.0,85.0,[16189.09746657]
11.37,11.9,0.1894999999999999,33.66433333333336,135.303,51.33566666666664,16254.036939313975,b5,85.0,85.0,[16042.79322102]
11.37,11.9,0.1894999999999999,33.85383333333336,135.303,51.14616666666664,16194.036939313975,b5,85.0,85.0,[16013.79540894]
11.37,11.91,0.1894999999999999,34.043333333333365,135.4167,50.95666666666664,16134.036939313975,b5,85.0,85.0,[16005.42061833]
18.89,11.76,0.3148333333333333,34.3581666666667,222.1464,50.6418333333333,9651.169931180511,b5,85.0,85.0,[9765.42728148]
18.89,11.75,0.3148333333333333,34.67300000000003,221.9575,50.32699999999997,9591.169931180511,b5,85.0,85.0,[9737.84285154]
22.67,11.64,0.3778333333333333,35.050833333333365,263.8788,49.94916666666664,7931.936479929416,b5,85.0,85.0,[7922.07458881]
22.67,11.63,0.3778333333333333,35.4286666666667,263.6521,49.5713333333333,7871.936479929416,b5,85.0,85.0,[7839.24084218]
22.67,11.63,0.3778333333333333,35.806500000000035,263.6521,49.193499999999965,7811.936479929415,b5,85.0,85.0,[7788.51495388]
22.67,11.61,0.3778333333333333,36.18433333333337,263.19870000000003,48.81566666666663,7751.936479929416,b5,85.0,85.0,[7626.37694069]
22.67,11.6,0.3778333333333333,36.56216666666671,262.97200000000004,48.437833333333295,7691.936479929415,b5,85.0,85.0,[7561.65252211]
5.34,12.07,0.089,36.651166666666704,64.4538,48.348833333333296,32594.719101123574,b5,85.0,85.0,[32473.56768493]
5.34,12.06,0.089,36.7401666666667,64.4004,48.2598333333333,32534.719101123574,b5,85.0,85.0,[32389.64553689]
5.34,12.07,0.089,36.8291666666667,64.4538,48.1708333333333,32474.719101123574,b5,85.0,85.0,[32194.04530552]
5.34,12.07,0.089,36.9181666666667,64.4538,48.0818333333333,32414.719101123577,b5,85.0,85.0,[31949.29890014]
22.64,11.6,0.3773333333333333,37.29550000000003,262.624,47.70449999999997,7585.521201413423,b5,85.0,85.0,[7492.41401882]
22.64,11.59,0.3773333333333333,37.672833333333365,262.3976,47.32716666666664,7525.521201413421,b5,85.0,85.0,[7463.87990197]
22.64,11.58,0.3773333333333333,38.0501666666667,262.1712,46.9498333333333,7465.521201413422,b5,85.0,85.0,[7422.48734697]
22.64,11.56,0.3773333333333333,38.42750000000003,261.71840000000003,46.57249999999997,7405.521201413422,b5,85.0,85.0,[7398.10643952]
6.05,12.01,0.1008333333333333,38.52833333333336,72.6605,46.47166666666664,27652.561983471056,b5,85.0,85.0,[27633.55456311]
6.05,12.02,0.1008333333333333,38.6291666666667,72.72099999999999,46.3708333333333,27592.561983471056,b5,85.0,85.0,[27611.52769972]
6.05,12.02,0.1008333333333333,38.73000000000003,72.72099999999999,46.26999999999997,27532.561983471056,b5,85.0,85.0,[27569.9593754]
6.05,12.02,0.1008333333333333,38.830833333333366,72.72099999999999,46.16916666666664,27472.561983471056,b5,85.0,85.0,[27543.91138337]
6.05,12.02,0.1008333333333333,38.9316666666667,72.72099999999999,46.0683333333333,27412.561983471056,b5,85.0,85.0,[27348.7366876]
6.05,12.02,0.1008333333333333,39.032500000000034,72.72099999999999,45.967499999999966,27352.561983471056,b5,85.0,85.0,[26974.76351386]
12.27,11.83,0.2045,39.23700000000004,145.1541,45.76299999999996,13426.79706601466,b5,85.0,85.0,[13275.30438068]
12.27,11.82,0.2045,39.44150000000004,145.0314,45.55849999999996,13366.797066014658,b5,85.0,85.0,[13204.41666478]
12.27,11.82,0.2045,39.64600000000004,145.0314,45.35399999999996,13306.797066014658,b5,85.0,85.0,[13173.31761699]
12.27,11.8,0.2045,39.850500000000046,144.786,45.149499999999954,13246.797066014657,b5,85.0,85.0,[13031.92644738]
12.27,11.81,0.2045,40.05500000000005,144.9087,44.94499999999995,13186.797066014657,b5,85.0,85.0,[13077.2623761]
19.36,11.65,0.3226666666666666,40.37766666666671,225.544,44.62233333333329,8297.541322314042,b5,85.0,85.0,[8191.24935479]
19.36,11.64,0.3226666666666666,40.700333333333376,225.3504,44.299666666666624,8237.541322314042,b5,85.0,85.0,[8150.71169126]
19.36,11.62,0.3226666666666666,41.02300000000004,224.9632,43.97699999999996,8177.541322314043,b5,85.0,85.0,[8082.81488212]
19.36,11.62,0.3226666666666666,41.3456666666667,224.9632,43.6543333333333,8117.541322314042,b5,85.0,85.0,[8066.26275652]
17.69,11.66,0.2948333333333333,41.64050000000004,206.26540000000003,43.35949999999996,8823.866591294509,b5,85.0,85.0,[8662.32401344]
17.69,11.66,0.2948333333333333,41.935333333333375,206.26540000000003,43.06466666666663,8763.866591294507,b5,85.0,85.0,[8669.61696122]
17.69,11.64,0.2948333333333333,42.23016666666671,205.9116,42.76983333333329,8703.866591294507,b5,85.0,85.0,[8595.74718046]
16.04,11.68,0.2673333333333333,42.497500000000045,187.3472,42.50249999999996,9539.214463840388,b5,85.0,85.0,[9550.12503801]
16.04,11.67,0.2673333333333333,42.76483333333338,187.1868,42.23516666666662,9479.21446384039,b5,85.0,85.0,[9503.40894462]
16.04,11.67,0.2673333333333333,43.03216666666671,187.1868,41.96783333333329,9419.21446384039,b5,85.0,85.0,[9452.83075965]
5.3,11.95,0.0883333333333333,43.12050000000004,63.335,41.87949999999996,28446.45283018865,b5,85.0,85.0,[28455.28724453]
5.3,11.98,0.0883333333333333,43.208833333333374,63.494,41.79116666666663,28386.452830188657,b5,85.0,85.0,[28373.70535999]
5.3,11.98,0.0883333333333333,43.29716666666671,63.494,41.702833333333295,28326.452830188657,b5,85.0,85.0,[28294.60155622]
6.71,11.95,0.1118333333333333,43.40900000000004,80.1845,41.59099999999996,22314.09836065572,b5,85.0,85.0,[22238.30269419]
6.71,11.94,0.1118333333333333,43.52083333333338,80.11739999999999,41.47916666666662,22254.09836065572,b5,85.0,85.0,[22197.95737252]
6.71,11.94,0.1118333333333333,43.63266666666672,80.11739999999999,41.367333333333285,22194.09836065571,b5,85.0,85.0,[22147.26796141]
6.71,11.94,0.1118333333333333,43.74450000000005,80.11739999999999,41.25549999999995,22134.09836065571,b5,85.0,85.0,[22109.38707775]
6.71,11.94,0.1118333333333333,43.85633333333339,80.11739999999999,41.14366666666661,22074.09836065571,b5,85.0,85.0,[22064.78707775]
6.71,11.94,0.1118333333333333,43.968166666666725,80.11739999999999,41.03183333333328,22014.09836065571,b5,85.0,85.0,[22007.69297061]
7.02,11.94,0.1169999999999999,44.08516666666672,83.8188,40.91483333333328,20981.965811965783,b5,85.0,85.0,[21234.09164707]
7.02,11.93,0.1169999999999999,44.20216666666672,83.7486,40.79783333333328,20921.965811965787,b5,85.0,85.0,[20898.27757118]
7.02,11.93,0.1169999999999999,44.31916666666672,83.7486,40.68083333333328,20861.965811965787,b5,85.0,85.0,[20875.15450281]
7.02,11.93,0.1169999999999999,44.43616666666672,83.7486,40.563833333333285,20801.965811965787,b5,85.0,85.0,[20843.29003339]
7.02,11.93,0.1169999999999999,44.55316666666671,83.7486,40.44683333333329,20741.96581196579,b5,85.0,85.0,[20805.13218625]
7.02,11.93,0.1169999999999999,44.67016666666671,83.7486,40.32983333333329,20681.96581196579,b5,85.0,85.0,[20810.67195495]
12.99,11.76,0.2165,44.88666666666671,152.7624,40.11333333333329,11116.859122401836,b5,85.0,85.0,[11054.10106981]
12.99,11.74,0.2165,45.10316666666672,152.5026,39.89683333333328,11056.859122401836,b5,85.0,85.0,[11087.23063164]
12.99,11.74,0.2165,45.31966666666672,152.5026,39.68033333333328,10996.859122401833,b5,85.0,85.0,[11012.04204868]
12.99,11.74,0.2165,45.53616666666672,152.5026,39.46383333333328,10936.859122401833,b5,85.0,85.0,[10874.04356955]
17.88,11.6,0.298,45.834166666666725,207.408,39.16583333333328,7885.738255033546,b5,85.0,85.0,[7716.84724393]
17.88,11.61,0.298,46.13216666666673,207.5868,38.86783333333327,7825.738255033545,b5,85.0,85.0,[7695.43862339]
1.47,11.61,0.0245,46.15666666666673,17.066699999999997,38.84333333333327,95126.53061224474,b5,85.0,85.0,[92819.95043621]
1.47,11.72,0.0245,46.18116666666673,17.2284,38.81883333333327,95066.53061224474,b5,85.0,85.0,[94019.03150669]
1.44,11.8,0.024,46.205166666666734,16.992,38.79483333333327,96987.08333333315,b5,85.0,85.0,[96450.13156633]
1.44,11.8,0.024,46.229166666666735,16.992,38.77083333333327,96927.08333333315,b5,85.0,85.0,[96450.13156633]
6.02,11.98,0.1003333333333333,46.32950000000007,72.11959999999999,38.67049999999993,23125.21594684381,b5,85.0,85.0,[23200.60659675]
6.02,11.95,0.1003333333333333,46.4298333333334,71.939,38.5701666666666,23065.21594684382,b5,85.0,85.0,[23101.97789826]
6.02,11.95,0.1003333333333333,46.53016666666673,71.939,38.46983333333327,23005.21594684381,b5,85.0,85.0,[23072.97789826]
6.02,11.94,0.1003333333333333,46.63050000000006,71.8788,38.36949999999994,22945.21594684382,b5,85.0,85.0,[22925.18456227]
6.02,11.94,0.1003333333333333,46.73083333333339,71.8788,38.26916666666661,22885.215946843826,b5,85.0,85.0,[22896.7206338]
6.02,11.94,0.1003333333333333,46.831166666666725,71.8788,38.16883333333328,22825.21594684382,b5,85.0,85.0,[22876.7206338]
9.8,11.84,0.1633333333333333,46.99450000000006,116.032,38.00549999999994,13961.20408163263,b5,85.0,85.0,[13856.21144377]
9.8,11.82,0.1633333333333333,47.15783333333339,115.836,37.84216666666661,13901.20408163263,b5,85.0,85.0,[13804.55836871]
9.8,11.81,0.1633333333333333,47.32116666666673,115.738,37.67883333333327,13841.20408163263,b5,85.0,85.0,[13791.7197535]
9.8,11.8,0.1633333333333333,47.48450000000006,115.64,37.51549999999994,13781.20408163263,b5,85.0,85.0,[13719.51732965]
9.8,11.8,0.1633333333333333,47.6478333333334,115.64,37.352166666666605,13721.20408163263,b5,85.0,85.0,[13685.94529863]
18.36,11.51,0.306,47.95383333333339,211.3236,37.04616666666661,7263.954248366002,b5,85.0,85.0,[7220.5771698]
18.36,11.51,0.306,48.25983333333339,211.3236,36.74016666666661,7203.9542483660025,b5,85.0,85.0,[7215.90857198]
18.36,11.5,0.306,48.56583333333339,211.14,36.43416666666661,7143.9542483660025,b5,85.0,85.0,[7160.59272424]
18.36,11.48,0.306,48.871833333333385,210.7728,36.128166666666615,7083.954248366003,b5,85.0,85.0,[7095.7912935]
18.36,11.48,0.306,49.17783333333338,210.7728,35.82216666666662,7023.954248366004,b5,85.0,85.0,[6992.42084312]
22.5,11.37,0.375,49.55283333333338,255.825,35.44716666666662,5671.546666666659,b5,85.0,85.0,[5558.53672649]
22.5,11.35,0.375,49.92783333333338,255.375,35.07216666666662,5611.546666666659,b5,85.0,85.0,[5519.38189537]
22.5,11.34,0.375,50.30283333333338,255.15,34.69716666666662,5551.546666666659,b5,85.0,85.0,[5511.74487007]
22.5,11.33,0.375,50.67783333333338,254.925,34.32216666666662,5491.546666666659,b5,85.0,85.0,[5504.80286041]
22.5,11.31,0.375,51.05283333333338,254.475,33.94716666666662,5431.546666666659,b5,85.0,85.0,[5490.13337619]
22.5,11.3,0.375,51.42783333333338,254.25000000000003,33.57216666666662,5371.546666666659,b5,85.0,85.0,[5457.98694107]
5.5,11.78,0.0916666666666666,51.51950000000005,64.78999999999999,33.48049999999995,21914.509090909058,b5,85.0,85.0,[21845.65240759]
5.5,11.79,0.0916666666666666,51.61116666666672,64.845,33.38883333333328,21854.509090909058,b5,85.0,85.0,[21795.28268188]
5.5,11.78,0.0916666666666666,51.70283333333339,64.78999999999999,33.29716666666661,21794.50909090905,b5,85.0,85.0,[21773.88676761]
5.5,11.8,0.0916666666666666,51.794500000000056,64.9,33.205499999999944,21734.50909090905,b5,85.0,85.0,[21722.67017196]
16.95,11.44,0.2825,52.077000000000055,193.908,32.922999999999945,6992.495575221227,b5,85.0,85.0,[7132.09587035]
16.95,11.42,0.2825,52.35950000000005,193.569,32.640499999999946,6932.495575221227,b5,85.0,85.0,[7070.17850874]
16.95,11.42,0.2825,52.64200000000005,193.569,32.35799999999995,6872.495575221228,b5,85.0,85.0,[7064.93143058]
16.95,11.42,0.2825,52.92450000000005,193.569,32.07549999999995,6812.495575221228,b5,85.0,85.0,[6960.31774851]
16.95,11.4,0.2825,53.20700000000005,193.23,31.79299999999995,6752.495575221228,b5,85.0,85.0,[6807.92398493]
20.81,11.3,0.3468333333333333,53.55383333333339,235.153,31.446166666666613,5439.990389235935,b5,85.0,85.0,[5413.71383757]
20.81,11.29,0.3468333333333333,53.90066666666672,234.9449,31.09933333333328,5379.990389235935,b5,85.0,85.0,[5306.28039259]
20.81,11.28,0.3468333333333333,54.24750000000006,234.7368,30.75249999999994,5319.990389235934,b5,85.0,85.0,[5267.69002728]
20.81,11.26,0.3468333333333333,54.5943333333334,234.3206,30.405666666666605,5259.990389235933,b5,85.0,85.0,[5244.94659692]
20.81,11.25,0.3468333333333333,54.94116666666673,234.1125,30.05883333333327,5199.990389235933,b5,85.0,85.0,[5242.10529979]
19.13,11.25,0.3188333333333333,55.26000000000006,215.2125,29.73999999999993,5596.654469419748,b5,85.0,85.0,[5301.58008926]
19.13,11.23,0.3188333333333333,55.57883333333339,214.8299,29.421166666666608,5536.654469419749,b5,85.0,85.0,[5282.45726542]
19.13,11.24,0.3188333333333333,55.89766666666672,215.0212,29.10233333333328,5476.65446941975,b5,85.0,85.0,[5236.53349892]
19.13,11.23,0.3188333333333333,56.21650000000005,214.8299,28.783499999999947,5416.654469419749,b5,85.0,85.0,[5216.18296769]
19.13,11.22,0.3188333333333333,56.53533333333338,214.6386,28.464666666666616,5356.65446941975,b5,85.0,85.0,[5176.33393632]
19.13,11.21,0.3188333333333333,56.85416666666672,214.4473,28.14583333333329,5296.654469419751,b5,85.0,85.0,[5150.47532421]
21.57,11.15,0.3595,57.21366666666671,240.5055,27.78633333333329,4637.496522948532,b5,85.0,85.0,[4685.48204397]
21.57,11.15,0.3595,57.57316666666671,240.5055,27.42683333333329,4577.496522948532,b5,85.0,85.0,[4632.56168266]
21.57,11.15,0.3595,57.93266666666671,240.5055,27.06733333333329,4517.496522948533,b5,85.0,85.0,[4601.89400712]
21.57,11.15,0.3595,58.2921666666667,240.5055,26.70783333333329,4457.496522948533,b5,85.0,85.0,[4500.1018397]
16.93,11.22,0.2821666666666667,58.57433333333337,189.9546,26.42566666666663,5619.161252214995,b5,85.0,85.0,[5536.68887109]
16.93,11.2,0.2821666666666667,58.85650000000004,189.616,26.14349999999996,5559.161252214994,b5,85.0,85.0,[5507.93486172]
16.93,11.2,0.2821666666666667,59.13866666666671,189.616,25.86133333333329,5499.161252214994,b5,85.0,85.0,[5504.57604019]
16.93,11.2,0.2821666666666667,59.42083333333338,189.616,25.579166666666623,5439.1612522149935,b5,85.0,85.0,[5498.27708444]
16.93,11.19,0.2821666666666667,59.703000000000046,189.4467,25.296999999999954,5379.1612522149935,b5,85.0,85.0,[5464.11488451]
16.93,11.17,0.2821666666666667,59.98516666666672,189.1081,25.01483333333329,5319.1612522149935,b5,85.0,85.0,[5443.51081315]
14.71,11.23,0.2451666666666666,60.23033333333338,165.19330000000002,24.769666666666616,6061.917063222285,b5,85.0,85.0,[5897.1376799]
14.71,11.22,0.2451666666666666,60.47550000000005,165.04620000000003,24.524499999999943,6001.917063222284,b5,85.0,85.0,[5884.09734568]
14.71,11.22,0.2451666666666666,60.72066666666672,165.04620000000003,24.27933333333328,5941.917063222284,b5,85.0,85.0,[5874.40665632]
14.71,11.22,0.2451666666666666,60.96583333333339,165.04620000000003,24.034166666666607,5881.917063222282,b5,85.0,85.0,[5814.06704201]
14.71,11.21,0.2451666666666666,61.21100000000006,164.89910000000003,23.788999999999938,5821.917063222282,b5,85.0,85.0,[5767.00652239]
20.52,11.04,0.3419999999999999,61.55300000000006,226.5408,23.44699999999994,4113.5087719298135,b5,85.0,85.0,[4019.78225151]
20.52,11.01,0.3419999999999999,61.89500000000006,225.9252,23.10499999999994,4053.508771929814,b5,85.0,85.0,[4002.9252627]
20.52,11.0,0.3419999999999999,62.23700000000006,225.72,22.76299999999994,3993.508771929814,b5,85.0,85.0,[3953.52064363]
20.52,10.98,0.3419999999999999,62.57900000000006,225.3096,22.420999999999943,3933.5087719298144,b5,85.0,85.0,[3784.86650395]
20.52,10.94,0.3419999999999999,62.921000000000056,224.4888,22.078999999999944,3873.5087719298144,b5,85.0,85.0,[3722.76410814]
20.52,10.93,0.3419999999999999,63.263000000000055,224.2836,21.736999999999945,3813.5087719298153,b5,85.0,85.0,[3707.52084172]
12.6,11.18,0.21,63.473000000000056,140.868,21.526999999999944,6150.571428571412,b5,85.0,85.0,[5821.78565989]
12.6,11.18,0.21,63.68300000000006,140.868,21.316999999999943,6090.571428571412,b5,85.0,85.0,[5802.22127226]
12.6,11.18,0.21,63.89300000000006,140.868,21.106999999999942,6030.571428571412,b5,85.0,85.0,[5785.42326228]
12.6,11.17,0.21,64.10300000000005,140.742,20.89699999999995,5970.571428571415,b5,85.0,85.0,[5782.93291541]
12.6,11.17,0.21,64.31300000000005,140.742,20.686999999999955,5910.571428571416,b5,85.0,85.0,[5707.67451884]
18.18,10.98,0.303,64.61600000000004,199.6164,20.38399999999996,4036.435643564348,b5,85.0,85.0,[3994.85874406]
18.18,10.98,0.303,64.91900000000004,199.6164,20.08099999999996,3976.435643564349,b5,85.0,85.0,[3981.90796638]
18.18,10.93,0.303,65.22200000000004,198.7074,19.777999999999963,3916.435643564349,b5,85.0,85.0,[3956.49440021]
18.18,10.91,0.303,65.52500000000003,198.3438,19.47499999999997,3856.43564356435,b5,85.0,85.0,[3910.14807698]
15.78,10.93,0.263,65.78800000000004,172.47539999999998,19.21199999999996,4382.965779467671,b5,85.0,85.0,[4528.94062295]
15.78,10.9,0.263,66.05100000000004,172.002,18.948999999999955,4322.965779467671,b5,85.0,85.0,[4456.13681508]
